enrolled_user,target,mechanism,distinct_calib_impostors,target_FAR,tolerance,n_candidates,n_rejected_unreachable,n_in_band,n_in_band_rejected_unreachable,n_eligible,achievable_min_FAR,achievable_max_FAR,achievable_min_FAR_reachable,achievable_max_FAR_reachable,feasible,chosen_index,chosen_params,calib_FAR,calib_FRR
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,debounce,12,0.07,0.01,316,0,19,0,19,0.0,1.0,0.0,1.0,True,180.0,"{""theta"": 0.8096483557710346, ""n"": 2}",0.06388888888888888,0.010763888888888889
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,margin_dual_threshold,12,0.07,0.01,316,66,29,1,28,0.0,1.0,0.0,1.0,True,117.0,"{""theta"": 0.792258019133371, ""margin"": 0.1}",0.06180555555555556,0.0020833333333333333
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,hysteresis,12,0.07,0.01,948,96,53,9,44,0.0,1.0,0.0006944444444444445,1.0,True,448.0,"{""theta"": 0.8020489733489171, ""margin"": 0.1, ""ttt_frames"": 2}",0.06666666666666667,0.02847222222222222
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,trust_model,12,0.07,0.01,711,65,17,2,15,0.0,1.0,0.0,1.0,True,483.0,"{""theta"": 0.8496167885950103, ""gain"": 0.6, ""decay"": 0.0, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06597222222222222,0.2454861111111111
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,trust_model_single,12,0.07,0.01,711,0,38,0,38,0.0,1.0,0.0,1.0,True,377.0,"{""theta"": 0.8058718958775234, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06944444444444445,0.029513888888888888
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,sprt,12,0.07,0.01,4725,0,742,0,742,0.0,0.14930555555555555,0.0,0.14930555555555555,True,218.0,"{""A"": 0.5, ""B"": 16.0, ""delta"": -0.3999999999999999}",0.06805555555555555,0.001736111111111111
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,instantaneous,12,0.05,0.01,79,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,33.0,"{""theta"": 0.8473766997213512}",0.049305555555555554,0.020833333333333332
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,moving_average,12,0.05,0.01,316,0,41,0,41,0.0,1.0,0.0,1.0,True,96.0,"{""theta"": 0.843768234035897, ""w"": 3}",0.04513888888888889,0.035069444444444445
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,ewma,12,0.05,0.01,316,0,61,0,61,0.0,1.0,0.0,1.0,True,75.0,"{""theta"": 0.8414782210128847, ""alpha"": 0.5}",0.041666666666666664,0.03854166666666667
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,majority_vote,12,0.05,0.01,395,0,37,0,37,0.0,0.9777777777777777,0.0,0.9777777777777777,True,220.0,"{""theta"": 0.8505250674795741, ""w"": 3, ""k"": 2}",0.044444444444444446,0.029166666666666667
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,debounce,12,0.05,0.01,316,0,12,0,12,0.0,1.0,0.0,1.0,True,184.0,"{""theta"": 0.8514139790031212, ""n"": 2}",0.04375,0.02847222222222222
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,margin_dual_threshold,12,0.05,0.01,316,100,90,11,79,0.0,1.0,0.0,1.0,True,48.0,"{""theta"": 0.828226851413979, ""margin"": 0.05}",0.04652777777777778,0.016666666666666666
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,hysteresis,12,0.05,0.01,948,132,16,6,10,0.0020833333333333333,1.0,0.0020833333333333333,1.0,True,648.0,"{""theta"": 0.8626690627068949, ""margin"": 0.05, ""ttt_frames"": 2}",0.049305555555555554,0.059027777777777776
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,trust_model,12,0.05,0.01,711,102,11,0,11,0.0,1.0,0.001388888888888889,1.0,True,512.0,"{""theta"": 0.8748006053154261, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.05,0.20520833333333333
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,trust_model_single,12,0.05,0.01,711,0,84,0,84,0.0,1.0,0.0,1.0,True,206.0,"{""theta"": 0.8429223930330524, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.05,0.05763888888888889
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,sprt,12,0.05,0.01,4725,0,144,0,144,0.003472222222222222,0.32708333333333334,0.003472222222222222,0.32708333333333334,True,86.0,"{""A"": 0.5, ""B"": 2.0, ""delta"": -1.6}",0.04583333333333333,0.016666666666666666
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,instantaneous,12,0.03,0.01,78,0,6,0,6,0.0,0.9694444444444444,0.0,0.9694444444444444,True,34.0,"{""theta"": 0.8527917225055597}",0.02638888888888889,0.03229166666666667
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,moving_average,12,0.03,0.01,312,0,20,0,20,0.0,1.0,0.0,1.0,True,132.0,"{""theta"": 0.8525628080233395, ""w"": 3}",0.02847222222222222,0.03888888888888889
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,ewma,12,0.03,0.01,312,0,24,0,24,0.0,1.0,0.0,1.0,True,147.0,"{""theta"": 0.8531164286389861, ""alpha"": 0.5}",0.02361111111111111,0.04479166666666667
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,majority_vote,12,0.03,0.01,390,0,43,0,43,0.0,0.9777777777777777,0.0,0.9777777777777777,True,215.0,"{""theta"": 0.8545351366688736, ""w"": 3, ""k"": 2}",0.025,0.03715277777777778
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,debounce,12,0.03,0.01,312,0,27,0,27,0.0,1.0,0.0,1.0,True,172.0,"{""theta"": 0.8545351366688736, ""n"": 2}",0.024305555555555556,0.03576388888888889
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,margin_dual_threshold,12,0.03,0.01,312,99,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,hysteresis,12,0.03,0.01,936,132,14,5,9,0.0020833333333333333,1.0,0.0020833333333333333,1.0,True,685.0,"{""theta"": 0.8835866073961978, ""margin"": 0.05, ""ttt_frames"": 3}",0.029166666666666667,0.1267361111111111
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,trust_model,12,0.03,0.01,702,101,14,2,12,0.0,1.0,0.001388888888888889,1.0,True,530.0,"{""theta"": 0.8895146883571361, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.021527777777777778,0.2520833333333333
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,trust_model_single,12,0.03,0.01,702,0,49,0,49,0.0,1.0,0.0,1.0,True,368.0,"{""theta"": 0.853992838070848, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.02847222222222222,0.06527777777777778
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,sprt,12,0.03,0.01,4725,0,19,0,19,0.003472222222222222,0.32708333333333334,0.003472222222222222,0.32708333333333334,True,105.0,"{""A"": 0.5, ""B"": 2.8284271247461903, ""delta"": -2.0}",0.022222222222222223,0.027777777777777776
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,instantaneous,12,0.07,0.01,79,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.8452662442069422}",0.06111111111111111,0.019791666666666666
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,moving_average,12,0.07,0.01,316,0,35,0,35,0.0,1.0,0.0,1.0,True,76.0,"{""theta"": 0.8353131707033153, ""w"": 3}",0.06388888888888888,0.034722222222222224
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,ewma,12,0.07,0.01,316,0,13,0,13,0.0,1.0,0.0,1.0,True,55.0,"{""theta"": 0.8291686370944861, ""alpha"": 0.5}",0.06944444444444445,0.03263888888888889
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,majority_vote,12,0.07,0.01,395,0,46,0,46,0.0,0.9777777777777777,0.0,0.9777777777777777,True,205.0,"{""theta"": 0.84633514976464, ""w"": 3, ""k"": 2}",0.06041666666666667,0.025694444444444443
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,debounce,12,0.07,0.01,316,0,22,0,22,0.0,1.0,0.0,1.0,True,164.0,"{""theta"": 0.84633514976464, ""n"": 2}",0.06041666666666667,0.025694444444444443
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,margin_dual_threshold,12,0.07,0.01,316,100,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,hysteresis,12,0.07,0.01,948,132,23,8,15,0.0020833333333333333,1.0,0.0020833333333333333,1.0,True,649.0,"{""theta"": 0.8626690627068949, ""margin"": 0.05, ""ttt_frames"": 3}",0.06875,0.08090277777777778
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,trust_model,12,0.07,0.01,711,102,6,0,6,0.0,1.0,0.001388888888888889,1.0,True,511.0,"{""theta"": 0.8748006053154261, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06180555555555556,0.209375
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,trust_model_single,12,0.07,0.01,711,0,26,0,26,0.0,1.0,0.0,1.0,True,116.0,"{""theta"": 0.828226851413979, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06805555555555555,0.05243055555555556
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,sprt,12,0.07,0.01,4725,0,170,0,170,0.003472222222222222,0.32708333333333334,0.003472222222222222,0.32708333333333334,True,318.0,"{""A"": 0.7071067811865476, ""B"": 0.5, ""delta"": -1.4}",0.06319444444444444,0.017013888888888887
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,instantaneous,12,0.05,0.01,79,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,34.0,"{""theta"": 0.9373019062007778}",0.04791666666666667,0.028819444444444446
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,moving_average,12,0.05,0.01,316,0,37,0,37,0.0,0.9895833333333334,0.0,0.9895833333333334,True,80.0,"{""theta"": 0.9320936063518596, ""w"": 3}",0.05,0.04027777777777778
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,ewma,12,0.05,0.01,316,0,13,0,13,0.0,1.0,0.0,1.0,True,75.0,"{""theta"": 0.9312615320325308, ""alpha"": 0.5}",0.04652777777777778,0.04756944444444444
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,majority_vote,12,0.05,0.01,395,0,35,0,35,0.0,0.9784722222222222,0.0,0.9784722222222222,True,210.0,"{""theta"": 0.9391976598412035, ""w"": 3, ""k"": 2}",0.05,0.04479166666666667
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,debounce,12,0.05,0.01,316,0,18,0,18,0.0,1.0,0.0,1.0,True,168.0,"{""theta"": 0.9391976598412035, ""n"": 2}",0.04861111111111111,0.04479166666666667
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,margin_dual_threshold,12,0.05,0.01,316,170,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,hysteresis,12,0.05,0.01,948,404,83,33,50,0.0,1.0,0.005555555555555556,1.0,True,144.0,"{""theta"": 0.9225317592979524, ""margin"": 0.05, ""ttt_frames"": 2}",0.04652777777777778,0.049305555555555554
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,trust_model,12,0.05,0.01,711,173,15,6,9,0.0,1.0,0.0,1.0,True,116.0,"{""theta"": 0.9225317592979524, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.04027777777777778,0.15208333333333332
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,trust_model_single,12,0.05,0.01,711,0,59,0,59,0.0,1.0,0.0,1.0,True,125.0,"{""theta"": 0.9263351441704973, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.04236111111111111,0.06701388888888889
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,sprt,12,0.05,0.01,4725,0,513,0,513,0.015277777777777777,0.17430555555555555,0.015277777777777777,0.17430555555555555,True,966.0,"{""A"": 1.414213562373095, ""B"": 0.7071067811865476, ""delta"": -2.0}",0.04861111111111111,0.023958333333333335
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,instantaneous,12,0.03,0.01,76,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.9419564884760037}",0.02361111111111111,0.05
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,moving_average,12,0.03,0.01,304,0,24,0,24,0.0,0.9895833333333334,0.0,0.9895833333333334,True,112.0,"{""theta"": 0.9390931884663603, ""w"": 3}",0.029861111111111113,0.05173611111111111
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,ewma,12,0.03,0.01,304,0,43,0,43,0.0,1.0,0.0,1.0,True,83.0,"{""theta"": 0.9370037609694943, ""alpha"": 0.5}",0.029861111111111113,0.059375
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,majority_vote,12,0.03,0.01,380,0,25,0,25,0.0,0.9784722222222222,0.0,0.9784722222222222,True,215.0,"{""theta"": 0.9423720231015675, ""w"": 3, ""k"": 2}",0.022916666666666665,0.057291666666666664
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,debounce,12,0.03,0.01,304,0,15,0,15,0.0,1.0,0.0,1.0,True,172.0,"{""theta"": 0.9423720231015675, ""n"": 2}",0.020833333333333332,0.058333333333333334
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,margin_dual_threshold,12,0.03,0.01,304,164,50,50,0,0.0,1.0,0.0,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,hysteresis,12,0.03,0.01,912,392,64,18,46,0.0,1.0,0.005555555555555556,1.0,True,156.0,"{""theta"": 0.9347053907229419, ""margin"": 0.05, ""ttt_frames"": 2}",0.029861111111111113,0.128125
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,trust_model,12,0.03,0.01,684,178,16,4,12,0.0,1.0,0.0,1.0,True,467.0,"{""theta"": 0.9444805996656915, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.029861111111111113,0.26458333333333334
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,trust_model_single,12,0.03,0.01,684,0,22,0,22,0.0,1.0,0.0,1.0,True,125.0,"{""theta"": 0.9347053907229419, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.022916666666666665,0.08645833333333333
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,sprt,12,0.03,0.01,4725,0,283,0,283,0.015277777777777777,0.17430555555555555,0.015277777777777777,0.17430555555555555,True,2268.0,"{""A"": 5.656854249492379, ""B"": 1.414213562373095, ""delta"": -2.0}",0.029861111111111113,0.07083333333333333
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,instantaneous,12,0.07,0.01,79,0,6,0,6,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.9347053907229419}",0.06111111111111111,0.022569444444444444
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,moving_average,12,0.07,0.01,316,0,28,0,28,0.0,0.9895833333333334,0.0,0.9895833333333334,True,104.0,"{""theta"": 0.9272977273457842, ""w"": 3}",0.06041666666666667,0.027777777777777776
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,ewma,12,0.07,0.01,316,0,11,0,11,0.0,1.0,0.0,1.0,True,71.0,"{""theta"": 0.9227676878073868, ""alpha"": 0.5}",0.06458333333333334,0.035416666666666666
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,majority_vote,12,0.07,0.01,395,0,19,0,19,0.0,0.9784722222222222,0.0,0.9784722222222222,True,200.0,"{""theta"": 0.9356456330965316, ""w"": 3, ""k"": 2}",0.06944444444444445,0.025694444444444443
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,debounce,12,0.07,0.01,316,0,8,0,8,0.0,1.0,0.0,1.0,True,176.0,"{""theta"": 0.9367710308913819, ""n"": 2}",0.06180555555555556,0.025694444444444443
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,margin_dual_threshold,12,0.07,0.01,316,170,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,hysteresis,12,0.07,0.01,948,404,16,6,10,0.0,1.0,0.005555555555555556,1.0,True,577.0,"{""theta"": 0.9378748915104953, ""margin"": 0.05, ""ttt_frames"": 3}",0.06666666666666667,0.14895833333333333
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,trust_model,12,0.07,0.01,711,161,30,2,28,0.0,1.0,0.0,1.0,True,232.0,"{""theta"": 0.9263351441704972, ""gain"": 0.6, ""decay"": 0.05, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06944444444444445,0.15868055555555555
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,trust_model_single,12,0.07,0.01,711,0,37,0,37,0.0,1.0,0.0,1.0,True,116.0,"{""theta"": 0.9187212703719181, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06805555555555555,0.05590277777777778
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.07,sprt,12,0.07,0.01,4725,0,312,0,312,0.015277777777777777,0.17430555555555555,0.015277777777777777,0.17430555555555555,True,695.0,"{""A"": 1.0, ""B"": 1.414213562373095, ""delta"": -1.6}",0.06666666666666667,0.012847222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,instantaneous,12,0.05,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.9041201275326546}",0.04027777777777778,0.003472222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,moving_average,12,0.05,0.01,320,0,21,0,21,0.0,0.9875,0.0,0.9875,True,124.0,"{""theta"": 0.8762835149012255, ""w"": 3}",0.043055555555555555,0.01423611111111111
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,ewma,12,0.05,0.01,320,0,19,0,19,0.0,0.9958333333333333,0.0,0.9958333333333333,True,107.0,"{""theta"": 0.8443895916898077, ""alpha"": 0.5}",0.04791666666666667,0.011111111111111112
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,majority_vote,12,0.05,0.01,400,0,35,0,35,0.0,0.9722222222222222,0.0,0.9722222222222222,True,245.0,"{""theta"": 0.9179860600162976, ""w"": 3, ""k"": 2}",0.04027777777777778,0.00798611111111111
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,debounce,12,0.05,0.01,320,0,13,0,13,0.0,1.0,0.0,1.0,True,196.0,"{""theta"": 0.9179860600162976, ""n"": 2}",0.04027777777777778,0.00798611111111111
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,margin_dual_threshold,12,0.05,0.01,320,135,29,17,12,0.0,1.0,0.0,1.0,True,98.0,"{""theta"": 0.8373137445707644, ""margin"": 0.2}",0.043055555555555555,0.0
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,hysteresis,12,0.05,0.01,960,268,73,24,49,0.0,1.0,0.004861111111111111,1.0,True,481.0,"{""theta"": 0.9073449948179971, ""margin"": 0.05, ""ttt_frames"": 3}",0.049305555555555554,0.016666666666666666
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,trust_model,12,0.05,0.01,720,125,38,4,34,0.0,1.0,0.0,1.0,True,269.0,"{""theta"": 0.8658815338728946, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.04652777777777778,0.04618055555555556
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,trust_model_single,12,0.05,0.01,720,0,42,0,42,0.0,1.0,0.0,1.0,True,260.0,"{""theta"": 0.8529798495241265, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.04861111111111111,0.027430555555555555
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.05,sprt,12,0.05,0.01,4725,0,915,0,915,0.0006944444444444445,0.05416666666666667,0.0006944444444444445,0.05416666666666667,True,284.0,"{""A"": 0.5, ""B"": 45.25483399593903, ""delta"": 0.20000000000000018}",0.04097222222222222,0.0
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,instantaneous,12,0.03,0.01,79,0,6,0,6,0.0,0.9694444444444444,0.0,0.9694444444444444,True,33.0,"{""theta"": 0.9152243398550094}",0.029861111111111113,0.003472222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,moving_average,12,0.03,0.01,316,0,31,0,31,0.0,0.9875,0.0,0.9875,True,140.0,"{""theta"": 0.9174706245038858, ""w"": 3}",0.02013888888888889,0.026041666666666668
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,ewma,12,0.03,0.01,316,0,22,0,22,0.0,0.9958333333333333,0.0,0.9958333333333333,True,107.0,"{""theta"": 0.904100394254174, ""alpha"": 0.5}",0.025694444444444443,0.02638888888888889
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,majority_vote,12,0.03,0.01,395,0,31,0,31,0.0,0.9722222222222222,0.0,0.9722222222222222,True,220.0,"{""theta"": 0.9195721485138332, ""w"": 3, ""k"": 2}",0.025,0.00798611111111111
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,debounce,12,0.03,0.01,316,0,23,0,23,0.0,1.0,0.0,1.0,True,172.0,"{""theta"": 0.9192995677708421, ""n"": 2}",0.024305555555555556,0.00798611111111111
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,margin_dual_threshold,12,0.03,0.01,316,146,7,6,1,0.0,1.0,0.0,1.0,True,66.0,"{""theta"": 0.8658325801628171, ""margin"": 0.2}",0.020833333333333332,0.1482638888888889
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,hysteresis,12,0.03,0.01,948,316,13,7,6,0.0,1.0,0.004861111111111111,1.0,True,757.0,"{""theta"": 0.9529980458706161, ""margin"": 0.05, ""ttt_frames"": 3}",0.02847222222222222,0.2722222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,trust_model,12,0.03,0.01,711,124,74,18,56,0.0,1.0,0.0,1.0,True,206.0,"{""theta"": 0.8910320785765712, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.029166666666666667,0.06041666666666667
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,trust_model_single,12,0.03,0.01,711,0,35,0,35,0.0,1.0,0.0,1.0,True,233.0,"{""theta"": 0.9024058323246229, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.02847222222222222,0.04097222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.03,sprt,12,0.03,0.01,4725,0,1124,0,1124,0.0006944444444444445,0.05416666666666667,0.0006944444444444445,0.05416666666666667,True,1226.0,"{""A"": 1.414213562373095, ""B"": 45.25483399593903, ""delta"": -0.3999999999999999}",0.029861111111111113,0.00034722222222222224
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,instantaneous,12,0.07,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.8426237549347704}",0.06180555555555556,0.003472222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,moving_average,12,0.07,0.01,320,0,19,0,19,0.0,0.9875,0.0,0.9875,True,104.0,"{""theta"": 0.809244218704262, ""w"": 3}",0.06944444444444445,0.011111111111111112
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,ewma,12,0.07,0.01,320,0,18,0,18,0.0,0.9958333333333333,0.0,0.9958333333333333,True,123.0,"{""theta"": 0.8153809761153173, ""alpha"": 0.5}",0.06319444444444444,0.009722222222222222
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,majority_vote,12,0.07,0.01,400,0,59,0,59,0.0,0.9722222222222222,0.0,0.9722222222222222,True,215.0,"{""theta"": 0.8721722481981661, ""w"": 3, ""k"": 2}",0.06041666666666667,0.007638888888888889
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,debounce,12,0.07,0.01,320,0,12,0,12,0.0,1.0,0.0,1.0,True,168.0,"{""theta"": 0.8658815338728946, ""n"": 2}",0.0625,0.007638888888888889
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,margin_dual_threshold,12,0.07,0.01,320,111,17,0,17,0.0,1.0,0.0,1.0,True,121.0,"{""theta"": 0.8153809761153173, ""margin"": 0.1}",0.06805555555555555,0.0
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,hysteresis,12,0.07,0.01,960,216,36,5,31,0.0,1.0,0.004861111111111111,1.0,True,480.0,"{""theta"": 0.850224131520028, ""margin"": 0.05, ""ttt_frames"": 2}",0.06527777777777778,0.007638888888888889
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,trust_model,12,0.07,0.01,720,114,25,4,21,0.0,1.0,0.0,1.0,True,332.0,"{""theta"": 0.8325980427060339, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.4, ""tau_hi"": 0.6}",0.06805555555555555,0.034027777777777775
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,trust_model_single,12,0.07,0.01,720,0,27,0,27,0.0,1.0,0.0,1.0,True,296.0,"{""theta"": 0.8178121662354924, ""gain"": 0.6, ""decay"": 0.2, ""tau_lo"": 0.5, ""tau_hi"": 0.5}",0.06597222222222222,0.02013888888888889
CF722AA9-2533-4E51-9FEB-9EAC84EE9AAC,0.07,sprt,12,0.07,0.01,4725,0,0,0,0,0.0006944444444444445,0.05416666666666667,0.0006944444444444445,0.05416666666666667,False,,null,,
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,0.05,instantaneous,12,0.05,0.01,80,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,39.0,"{""theta"": 0.8317984768599883}",0.04027777777777778,0.0
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,0.05,moving_average,12,0.05,0.01,320,0,33,0,33,0.0,1.0,0.0,1.0,True,100.0,"{""theta"": 0.8183422708906014, ""w"": 3}",0.043055555555555555,0.010416666666666666
D7D20E2E-FC78-405D-B346-DBD3FD8FC92B,0.05,ewma,12,0.05,0.01,320,0,36,0,36,0.0,1.0,0.0,1.0,True,79.0,"{""theta"": 0.8152351553933276, ""alpha"": 0.5}",0.04375,0.008333333333333333
