enrolled_user,target,cell,margin,dwell,cell_class,distinct_calib_impostors,target_FAR,tolerance,n_candidates,n_rejected_unreachable,n_in_band,n_in_band_rejected_unreachable,n_eligible,achievable_min_FAR,achievable_max_FAR,achievable_min_FAR_reachable,achievable_max_FAR_reachable,feasible,chosen_index,chosen_params,calib_FAR,calib_FRR
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0_k1,0.0,1,instantaneous,12,0.07,0.01,79,0,7,0,7,0.0,0.9729166666666667,0.0,0.9729166666666667,True,38.0,"{""theta"": 0.8026936784843368, ""m"": 0.0, ""k"": 1}",0.06041666666666667,0.004166666666666667
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0_k2,0.0,2,dwell_only,12,0.07,0.01,79,0,4,0,4,0.0,0.9854166666666667,0.0,0.9854166666666667,True,45.0,"{""theta"": 0.8096483557710346, ""m"": 0.0, ""k"": 2}",0.06388888888888888,0.010763888888888889
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0_k3,0.0,3,dwell_only,12,0.07,0.01,79,0,6,0,6,0.0,0.9930555555555556,0.0,0.9930555555555556,True,46.0,"{""theta"": 0.8102680980621328, ""m"": 0.0, ""k"": 3}",0.06875,0.014583333333333334
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0_k5,0.0,5,dwell_only,12,0.07,0.01,79,0,7,0,7,0.0,1.0,0.0,1.0,True,52.0,"{""theta"": 0.8448696304633277, ""m"": 0.0, ""k"": 5}",0.06666666666666667,0.03298611111111111
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0_k10,0.0,10,dwell_only,12,0.07,0.01,79,0,2,0,2,0.0,1.0,0.0,1.0,True,68.0,"{""theta"": 0.9274995310448321, ""m"": 0.0, ""k"": 10}",0.06527777777777778,0.5829861111111111
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.05_k1,0.05,1,margin_only,12,0.07,0.01,79,3,6,0,6,0.0,1.0,0.0,1.0,True,28.0,"{""theta"": 0.790923336652093, ""m"": 0.05, ""k"": 1}",0.06319444444444444,0.0020833333333333333
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.05_k2,0.05,2,hysteresis,12,0.07,0.01,79,3,0,0,0,0.0,1.0,0.0006944444444444445,1.0,False,,null,,
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.05_k3,0.05,3,hysteresis,12,0.07,0.01,79,3,0,0,0,0.0,1.0,0.001388888888888889,1.0,False,,null,,
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.05_k5,0.05,5,hysteresis,12,0.07,0.01,79,3,12,0,12,0.002777777777777778,1.0,0.006944444444444444,1.0,True,52.0,"{""theta"": 0.8448696304633277, ""m"": 0.05, ""k"": 5}",0.06666666666666667,0.1371527777777778
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.05_k10,0.05,10,hysteresis,12,0.07,0.01,79,3,1,0,1,0.00625,1.0,0.029166666666666667,1.0,True,71.0,"{""theta"": 0.9449446632901894, ""m"": 0.05, ""k"": 10}",0.06944444444444445,0.6465277777777778
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.1_k1,0.1,1,margin_only,12,0.07,0.01,79,7,15,0,15,0.0,1.0,0.0,1.0,True,29.0,"{""theta"": 0.792258019133371, ""m"": 0.1, ""k"": 1}",0.06180555555555556,0.0020833333333333333
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.1_k2,0.1,2,hysteresis,12,0.07,0.01,79,7,15,0,15,0.0006944444444444445,1.0,0.003472222222222222,1.0,True,37.0,"{""theta"": 0.8020489733489171, ""m"": 0.1, ""k"": 2}",0.06666666666666667,0.02847222222222222
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.1_k3,0.1,3,hysteresis,12,0.07,0.01,79,7,0,0,0,0.001388888888888889,1.0,0.009722222222222222,1.0,False,,null,,
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.1_k5,0.1,5,hysteresis,12,0.07,0.01,79,7,9,0,9,0.006944444444444444,1.0,0.029861111111111113,1.0,True,57.0,"{""theta"": 0.8658788219846183, ""m"": 0.1, ""k"": 5}",0.06666666666666667,0.28923611111111114
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.1_k10,0.1,10,hysteresis,12,0.07,0.01,79,7,1,1,0,0.029166666666666667,1.0,0.08125,1.0,False,,null,,
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.2_k1,0.2,1,margin_only,12,0.07,0.01,79,14,7,0,7,0.0,1.0,0.0,1.0,True,12.0,"{""theta"": 0.7703432751828927, ""m"": 0.2, ""k"": 1}",0.06319444444444444,0.026041666666666668
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.2_k2,0.2,2,hysteresis,12,0.07,0.01,79,14,7,0,7,0.003472222222222222,1.0,0.015277777777777777,1.0,True,52.0,"{""theta"": 0.8448696304633277, ""m"": 0.2, ""k"": 2}",0.06666666666666667,0.28055555555555556
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.2_k3,0.2,3,hysteresis,12,0.07,0.01,79,14,0,0,0,0.009722222222222222,1.0,0.041666666666666664,1.0,False,,null,,
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.2_k5,0.2,5,hysteresis,12,0.07,0.01,79,14,8,8,0,0.029861111111111113,1.0,0.11805555555555555,1.0,False,,null,,
BE3CA5A6-A561-4BBD-B7C9-5DF6805400FC,0.07,m0.2_k10,0.2,10,hysteresis,12,0.07,0.01,79,14,0,0,0,0.075,1.0,0.20208333333333334,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0_k1,0.0,1,instantaneous,12,0.05,0.01,79,0,8,0,8,0.0,0.9694444444444444,0.0,0.9694444444444444,True,33.0,"{""theta"": 0.8473766997213512, ""m"": 0.0, ""k"": 1}",0.049305555555555554,0.020833333333333332
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0_k2,0.0,2,dwell_only,12,0.05,0.01,79,0,10,0,10,0.0,0.9729166666666667,0.0,0.9729166666666667,True,46.0,"{""theta"": 0.8514139790031212, ""m"": 0.0, ""k"": 2}",0.04375,0.02847222222222222
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0_k3,0.0,3,dwell_only,12,0.05,0.01,79,0,0,0,0,0.0,0.9756944444444444,0.0,0.9756944444444444,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0_k5,0.0,5,dwell_only,12,0.05,0.01,79,0,2,0,2,0.0,0.9923611111111111,0.0,0.9923611111111111,True,60.0,"{""theta"": 0.8942589615057221, ""m"": 0.0, ""k"": 5}",0.05,0.21736111111111112
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0_k10,0.0,10,dwell_only,12,0.05,0.01,79,0,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.05_k1,0.05,1,margin_only,12,0.05,0.01,79,6,1,0,1,0.0,1.0,0.0,1.0,True,12.0,"{""theta"": 0.828226851413979, ""m"": 0.05, ""k"": 1}",0.04652777777777778,0.016666666666666666
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.05_k2,0.05,2,hysteresis,12,0.05,0.01,79,6,3,0,3,0.0020833333333333333,1.0,0.0020833333333333333,1.0,True,54.0,"{""theta"": 0.8626690627068949, ""m"": 0.05, ""k"": 2}",0.049305555555555554,0.059027777777777776
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.05_k3,0.05,3,hysteresis,12,0.05,0.01,79,6,1,0,1,0.004166666666666667,1.0,0.004166666666666667,1.0,True,57.0,"{""theta"": 0.8786551688262555, ""m"": 0.05, ""k"": 3}",0.04236111111111111,0.11736111111111111
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.05_k5,0.05,5,hysteresis,12,0.05,0.01,79,6,2,0,2,0.011111111111111112,1.0,0.01597222222222222,1.0,True,63.0,"{""theta"": 0.9111888773290456, ""m"": 0.05, ""k"": 5}",0.04791666666666667,0.30451388888888886
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.05_k10,0.05,10,hysteresis,12,0.05,0.01,79,6,1,1,0,0.027777777777777776,1.0,0.05138888888888889,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.1_k1,0.1,1,margin_only,12,0.05,0.01,79,10,41,0,41,0.0,1.0,0.0,1.0,True,12.0,"{""theta"": 0.828226851413979, ""m"": 0.1, ""k"": 1}",0.044444444444444446,0.021180555555555557
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.1_k2,0.1,2,hysteresis,12,0.05,0.01,79,10,3,0,3,0.0020833333333333333,1.0,0.003472222222222222,1.0,True,59.0,"{""theta"": 0.8895146883571361, ""m"": 0.1, ""k"": 2}",0.04861111111111111,0.153125
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.1_k3,0.1,3,hysteresis,12,0.05,0.01,79,10,0,0,0,0.004166666666666667,1.0,0.006944444444444444,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.1_k5,0.1,5,hysteresis,12,0.05,0.01,79,10,1,0,1,0.011111111111111112,1.0,0.03819444444444445,1.0,True,67.0,"{""theta"": 0.9377696396481604, ""m"": 0.1, ""k"": 5}",0.04513888888888889,0.571875
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.1_k10,0.1,10,hysteresis,12,0.05,0.01,79,10,0,0,0,0.05138888888888889,1.0,0.11527777777777778,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.2_k1,0.2,1,margin_only,12,0.05,0.01,79,17,37,0,37,0.0,1.0,0.043055555555555555,1.0,True,25.0,"{""theta"": 0.8445939948635494, ""m"": 0.2, ""k"": 1}",0.04652777777777778,0.134375
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.2_k2,0.2,2,hysteresis,12,0.05,0.01,79,17,3,3,0,0.003472222222222222,1.0,0.07152777777777777,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.2_k3,0.2,3,hysteresis,12,0.05,0.01,79,17,0,0,0,0.006944444444444444,1.0,0.08819444444444445,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.2_k5,0.2,5,hysteresis,12,0.05,0.01,79,17,2,2,0,0.03333333333333333,1.0,0.1423611111111111,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.05,m0.2_k10,0.2,10,hysteresis,12,0.05,0.01,79,17,0,0,0,0.10277777777777777,1.0,0.32916666666666666,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0_k1,0.0,1,instantaneous,12,0.03,0.01,78,0,6,0,6,0.0,0.9694444444444444,0.0,0.9694444444444444,True,34.0,"{""theta"": 0.8527917225055597, ""m"": 0.0, ""k"": 1}",0.02638888888888889,0.03229166666666667
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0_k2,0.0,2,dwell_only,12,0.03,0.01,78,0,7,0,7,0.0,0.9729166666666667,0.0,0.9729166666666667,True,43.0,"{""theta"": 0.8545351366688736, ""m"": 0.0, ""k"": 2}",0.024305555555555556,0.03576388888888889
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0_k3,0.0,3,dwell_only,12,0.03,0.01,78,0,11,0,11,0.0,0.9756944444444444,0.0,0.9756944444444444,True,50.0,"{""theta"": 0.8578745258241238, ""m"": 0.0, ""k"": 3}",0.029166666666666667,0.049652777777777775
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0_k5,0.0,5,dwell_only,12,0.03,0.01,78,0,4,0,4,0.0,0.9923611111111111,0.0,0.9923611111111111,True,62.0,"{""theta"": 0.9111888773290456, ""m"": 0.0, ""k"": 5}",0.029166666666666667,0.4097222222222222
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0_k10,0.0,10,dwell_only,12,0.03,0.01,78,0,5,0,5,0.0,1.0,0.0,1.0,True,71.0,"{""theta"": 0.9693090702733377, ""m"": 0.0, ""k"": 10}",0.027777777777777776,0.7260416666666667
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.05_k1,0.05,1,margin_only,12,0.03,0.01,78,6,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.05_k2,0.05,2,hysteresis,12,0.03,0.01,78,6,0,0,0,0.0020833333333333333,1.0,0.0020833333333333333,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.05_k3,0.05,3,hysteresis,12,0.03,0.01,78,6,4,0,4,0.004166666666666667,1.0,0.004166666666666667,1.0,True,57.0,"{""theta"": 0.8835866073961978, ""m"": 0.05, ""k"": 3}",0.029166666666666667,0.1267361111111111
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.05_k5,0.05,5,hysteresis,12,0.03,0.01,78,6,3,0,3,0.011111111111111112,1.0,0.01597222222222222,1.0,True,65.0,"{""theta"": 0.9312996784261799, ""m"": 0.05, ""k"": 5}",0.027777777777777776,0.5673611111111111
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.05_k10,0.05,10,hysteresis,12,0.03,0.01,78,6,2,2,0,0.027777777777777776,1.0,0.05138888888888889,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.1_k1,0.1,1,margin_only,12,0.03,0.01,78,10,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.1_k2,0.1,2,hysteresis,12,0.03,0.01,78,10,0,0,0,0.0020833333333333333,1.0,0.003472222222222222,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.1_k3,0.1,3,hysteresis,12,0.03,0.01,78,10,2,0,2,0.004166666666666667,1.0,0.006944444444444444,1.0,True,62.0,"{""theta"": 0.9111888773290456, ""m"": 0.1, ""k"": 3}",0.029166666666666667,0.27118055555555554
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.1_k5,0.1,5,hysteresis,12,0.03,0.01,78,10,0,0,0,0.011111111111111112,1.0,0.03819444444444445,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.1_k10,0.1,10,hysteresis,12,0.03,0.01,78,10,0,0,0,0.05138888888888889,1.0,0.11527777777777778,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.2_k1,0.2,1,margin_only,12,0.03,0.01,78,17,0,0,0,0.0,1.0,0.043055555555555555,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.2_k2,0.2,2,hysteresis,12,0.03,0.01,78,17,0,0,0,0.003472222222222222,1.0,0.07152777777777777,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.2_k3,0.2,3,hysteresis,12,0.03,0.01,78,17,3,3,0,0.006944444444444444,1.0,0.08819444444444445,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.2_k5,0.2,5,hysteresis,12,0.03,0.01,78,17,0,0,0,0.03333333333333333,1.0,0.1423611111111111,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.03,m0.2_k10,0.2,10,hysteresis,12,0.03,0.01,78,17,0,0,0,0.10277777777777777,1.0,0.32916666666666666,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0_k1,0.0,1,instantaneous,12,0.07,0.01,79,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.8452662442069422, ""m"": 0.0, ""k"": 1}",0.06111111111111111,0.019791666666666666
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0_k2,0.0,2,dwell_only,12,0.07,0.01,79,0,13,0,13,0.0,0.9729166666666667,0.0,0.9729166666666667,True,41.0,"{""theta"": 0.84633514976464, ""m"": 0.0, ""k"": 2}",0.06041666666666667,0.025694444444444443
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0_k3,0.0,3,dwell_only,12,0.07,0.01,79,0,4,0,4,0.0,0.9756944444444444,0.0,0.9756944444444444,True,49.0,"{""theta"": 0.8477288303297951, ""m"": 0.0, ""k"": 3}",0.06944444444444445,0.03819444444444445
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0_k5,0.0,5,dwell_only,12,0.07,0.01,79,0,3,0,3,0.0,0.9923611111111111,0.0,0.9923611111111111,True,54.0,"{""theta"": 0.8626690627068949, ""m"": 0.0, ""k"": 5}",0.06180555555555556,0.043055555555555555
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0_k10,0.0,10,dwell_only,12,0.07,0.01,79,0,2,0,2,0.0,1.0,0.0,1.0,True,66.0,"{""theta"": 0.9312996784261799, ""m"": 0.0, ""k"": 10}",0.06875,0.5065972222222223
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.05_k1,0.05,1,margin_only,12,0.07,0.01,79,6,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.05_k2,0.05,2,hysteresis,12,0.07,0.01,79,6,0,0,0,0.0020833333333333333,1.0,0.0020833333333333333,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.05_k3,0.05,3,hysteresis,12,0.07,0.01,79,6,3,0,3,0.004166666666666667,1.0,0.004166666666666667,1.0,True,54.0,"{""theta"": 0.8626690627068949, ""m"": 0.05, ""k"": 3}",0.06875,0.08090277777777778
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.05_k5,0.05,5,hysteresis,12,0.07,0.01,79,6,4,0,4,0.011111111111111112,1.0,0.01597222222222222,1.0,True,58.0,"{""theta"": 0.8835866073961978, ""m"": 0.05, ""k"": 5}",0.06736111111111111,0.16458333333333333
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.05_k10,0.05,10,hysteresis,12,0.07,0.01,79,6,2,0,2,0.027777777777777776,1.0,0.05138888888888889,1.0,True,70.0,"{""theta"": 0.9570604369620732, ""m"": 0.05, ""k"": 10}",0.06875,0.6642361111111111
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.1_k1,0.1,1,margin_only,12,0.07,0.01,79,10,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.1_k2,0.1,2,hysteresis,12,0.07,0.01,79,10,0,0,0,0.0020833333333333333,1.0,0.003472222222222222,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.1_k3,0.1,3,hysteresis,12,0.07,0.01,79,10,3,0,3,0.004166666666666667,1.0,0.006944444444444444,1.0,True,58.0,"{""theta"": 0.8835866073961978, ""m"": 0.1, ""k"": 3}",0.06875,0.17083333333333334
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.1_k5,0.1,5,hysteresis,12,0.07,0.01,79,10,3,0,3,0.011111111111111112,1.0,0.03819444444444445,1.0,True,63.0,"{""theta"": 0.9111888773290456, ""m"": 0.1, ""k"": 5}",0.06527777777777778,0.41006944444444443
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.1_k10,0.1,10,hysteresis,12,0.07,0.01,79,10,3,3,0,0.05138888888888889,1.0,0.11527777777777778,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.2_k1,0.2,1,margin_only,12,0.07,0.01,79,17,0,0,0,0.0,1.0,0.043055555555555555,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.2_k2,0.2,2,hysteresis,12,0.07,0.01,79,17,0,0,0,0.003472222222222222,1.0,0.07152777777777777,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.2_k3,0.2,3,hysteresis,12,0.07,0.01,79,17,2,2,0,0.006944444444444444,1.0,0.08819444444444445,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.2_k5,0.2,5,hysteresis,12,0.07,0.01,79,17,3,3,0,0.03333333333333333,1.0,0.1423611111111111,1.0,False,,null,,
CA820D43-E5E2-42EF-9798-BE56F776370B,0.07,m0.2_k10,0.2,10,hysteresis,12,0.07,0.01,79,17,0,0,0,0.10277777777777777,1.0,0.32916666666666666,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0_k1,0.0,1,instantaneous,12,0.05,0.01,79,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,34.0,"{""theta"": 0.9373019062007778, ""m"": 0.0, ""k"": 1}",0.04791666666666667,0.028819444444444446
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0_k2,0.0,2,dwell_only,12,0.05,0.01,79,0,10,0,10,0.0,0.9763888888888889,0.0,0.9763888888888889,True,42.0,"{""theta"": 0.9391976598412035, ""m"": 0.0, ""k"": 2}",0.04861111111111111,0.04479166666666667
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0_k3,0.0,3,dwell_only,12,0.05,0.01,79,0,5,0,5,0.0,0.9722222222222222,0.0,0.9722222222222222,True,51.0,"{""theta"": 0.9419749911601144, ""m"": 0.0, ""k"": 3}",0.04513888888888889,0.06041666666666667
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0_k5,0.0,5,dwell_only,12,0.05,0.01,79,0,2,0,2,0.0,0.9763888888888889,0.0,0.9763888888888889,True,58.0,"{""theta"": 0.9541370664437944, ""m"": 0.0, ""k"": 5}",0.04791666666666667,0.2111111111111111
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0_k10,0.0,10,dwell_only,12,0.05,0.01,79,0,1,0,1,0.0,1.0,0.0,1.0,True,65.0,"{""theta"": 0.9704346009193481, ""m"": 0.0, ""k"": 10}",0.04722222222222222,0.5142361111111111
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.05_k1,0.05,1,margin_only,12,0.05,0.01,79,12,0,0,0,0.0,0.9923611111111111,0.0,0.9923611111111111,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.05_k2,0.05,2,hysteresis,12,0.05,0.01,79,12,1,0,1,0.0,1.0,0.005555555555555556,1.0,True,12.0,"{""theta"": 0.9225317592979524, ""m"": 0.05, ""k"": 2}",0.04652777777777778,0.049305555555555554
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.05_k3,0.05,3,hysteresis,12,0.05,0.01,79,12,3,0,3,0.0,1.0,0.011111111111111112,1.0,True,61.0,"{""theta"": 0.9617634768073547, ""m"": 0.05, ""k"": 3}",0.04652777777777778,0.3697916666666667
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.05_k5,0.05,5,hysteresis,12,0.05,0.01,79,12,5,4,1,0.005555555555555556,1.0,0.04861111111111111,1.0,True,66.0,"{""theta"": 0.9728374425407439, ""m"": 0.05, ""k"": 5}",0.04861111111111111,0.5645833333333333
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.05_k10,0.05,10,hysteresis,12,0.05,0.01,79,12,0,0,0,0.03333333333333333,1.0,0.1361111111111111,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.1_k1,0.1,1,margin_only,12,0.05,0.01,79,22,0,0,0,0.0,1.0,0.01597222222222222,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.1_k2,0.1,2,hysteresis,12,0.05,0.01,79,22,45,0,45,0.005555555555555556,1.0,0.04513888888888889,1.0,True,12.0,"{""theta"": 0.9225317592979524, ""m"": 0.1, ""k"": 2}",0.049305555555555554,0.16180555555555556
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.1_k3,0.1,3,hysteresis,12,0.05,0.01,79,22,3,3,0,0.011111111111111112,1.0,0.07222222222222222,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.1_k5,0.1,5,hysteresis,12,0.05,0.01,79,22,1,1,0,0.04791666666666667,1.0,0.16041666666666668,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.1_k10,0.1,10,hysteresis,12,0.05,0.01,79,22,0,0,0,0.11041666666666666,1.0,0.3145833333333333,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.2_k1,0.2,1,margin_only,12,0.05,0.01,79,67,0,0,0,0.01597222222222222,1.0,0.03680555555555556,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.2_k2,0.2,2,hysteresis,12,0.05,0.01,79,67,25,25,0,0.04513888888888889,1.0,0.11944444444444445,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.2_k3,0.2,3,hysteresis,12,0.05,0.01,79,67,0,0,0,0.07222222222222222,1.0,0.19305555555555556,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.2_k5,0.2,5,hysteresis,12,0.05,0.01,79,67,0,0,0,0.16041666666666668,1.0,0.26875,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.05,m0.2_k10,0.2,10,hysteresis,12,0.05,0.01,79,67,0,0,0,0.3145833333333333,1.0,0.42083333333333334,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,m0_k1,0.0,1,instantaneous,12,0.03,0.01,76,0,7,0,7,0.0,0.9694444444444444,0.0,0.9694444444444444,True,38.0,"{""theta"": 0.9419564884760037, ""m"": 0.0, ""k"": 1}",0.02361111111111111,0.05
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,m0_k2,0.0,2,dwell_only,12,0.03,0.01,76,0,4,0,4,0.0,0.9763888888888889,0.0,0.9763888888888889,True,43.0,"{""theta"": 0.9423720231015675, ""m"": 0.0, ""k"": 2}",0.020833333333333332,0.058333333333333334
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,m0_k3,0.0,3,dwell_only,12,0.03,0.01,76,0,6,0,6,0.0,0.9722222222222222,0.0,0.9722222222222222,True,53.0,"{""theta"": 0.949331383201003, ""m"": 0.0, ""k"": 3}",0.027777777777777776,0.14270833333333333
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,m0_k5,0.0,5,dwell_only,12,0.03,0.01,76,0,5,0,5,0.0,0.9763888888888889,0.0,0.9763888888888889,True,60.0,"{""theta"": 0.9657333890513999, ""m"": 0.0, ""k"": 5}",0.027777777777777776,0.4
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,m0_k10,0.0,10,dwell_only,12,0.03,0.01,76,0,0,0,0,0.0,1.0,0.0,1.0,False,,null,,
CDA3BBF7-6631-45E8-85BA-EEB416B32A3C,0.03,m0.05_k1,0.05,1,margin_only,12,0.03,0.01,76,12,0,0,0,0.0,0.9923611111111111,0.0,0.9923611111111111,False,,null,,
